entry_time,exit_time,direction,tier,entry_price,tp_price,sl_price,exit_price,result,pnl_pct,pnl_abs
2022-02-17 08:30:00,2022-02-17 13:45:00,long,2,43476.8,44777.0,42176.600000000006,42176.600000000006,SL,-3.0905604828322164,-104.51390926046751
2022-02-20 22:45:00,2022-02-21 11:30:00,short,3,38795.6,37905.0,39686.2,37905.0,TP,2.195621152914244,94.83061216512569
2022-02-23 09:00:00,2022-02-24 02:45:00,short,3,38931.2,36310.1,41552.299999999996,36310.1,TP,6.632646309386812,101.3606594471535
2022-02-24 18:45:00,2022-02-24 19:00:00,short,2,36372.6,36310.1,36435.1,36435.1,SL,-0.27183264325343803,-105.43068288398563
2022-02-25 11:30:00,2022-02-26 11:30:00,short,2,38627.8,34303.7,42951.90000000001,38975.0,timeout,-0.9988345181449553,-9.230763272769211
2022-02-28 08:00:00,2022-02-28 15:15:00,short,2,38425.5,36934.6,39916.4,39916.4,SL,-3.979975537078246,-104.28406842241806
2022-03-02 13:15:00,2022-03-02 15:00:00,long,2,43699.8,44935.0,42464.600000000006,44935.0,TP,2.7265575586158217,96.18575552072458
2022-03-03 03:45:00,2022-03-04 01:00:00,long,2,43312.7,45350.0,41275.399999999994,41275.399999999994,SL,-4.803701223890459,-104.20308529340114
2022-03-04 13:30:00,2022-03-05 13:30:00,long,2,41426.6,45350.0,37503.2,38990.4,timeout,-5.980762601806562,-64.46551094207982
2022-03-05 16:45:00,2022-03-06 10:00:00,short,3,39313.7,38521.0,40106.399999999994,38521.0,TP,1.9163454470070156,92.8283401839891
2022-03-09 02:15:00,2022-03-09 04:00:00,short,2,39369.4,37134.0,41604.8,41604.8,SL,-5.778013888959449,-103.44468273288624
2022-03-10 01:30:00,2022-03-10 04:30:00,long,2,41350.0,42647.5,40052.5,40052.5,SL,-3.2378476420798066,-102.41023590555737
2022-03-12 13:00:00,2022-03-13 13:00:00,short,2,39184.9,38200.1,40169.700000000004,38640.0,timeout,1.290586680073195,50.07153783721079
2022-03-17 10:30:00,2022-03-18 10:30:00,long,2,40715.1,41804.0,39626.2,40570.1,timeout,-0.4561332282126287,-16.75077319413296
2022-03-18 11:30:00,2022-03-18 18:00:00,long,2,40362.4,41804.0,38920.8,41804.0,TP,3.471640933145696,96.1785302560753
2022-03-20 12:00:00,2022-03-21 12:00:00,long,3,41401.9,42446.6,40357.200000000004,41146.6,timeout,-0.7166383668382439,-28.050485249453654
2022-03-23 01:00:00,2022-03-24 01:00:00,long,2,42129.5,43517.7,40741.3,42969.6,timeout,1.894089652143981,57.128567405464665
2022-03-24 13:30:00,2022-03-24 14:45:00,long,2,42918.9,43517.7,42320.100000000006,43517.7,TP,1.295189531884544,89.19814751989017
2022-03-25 08:00:00,2022-03-25 10:45:00,long,3,43826.8,44200.0,43453.600000000006,44200.0,TP,0.7515337647284243,82.03305259026091
2022-03-26 13:15:00,2022-03-27 13:15:00,long,2,44214.0,45142.0,43286.0,44537.9,timeout,0.6325733930429308,30.115499842851097
2022-03-28 23:45:00,2022-03-29 23:45:00,long,2,47121.9,48200.0,46043.8,47418.5,timeout,0.5294313259864278,23.276788082679445
2022-03-30 01:30:00,2022-03-31 01:30:00,long,3,46756.1,48200.0,45312.2,47254.5,timeout,0.9659571692249812,31.87933963628032
2022-03-31 15:15:00,2022-04-01 02:00:00,long,2,46524.5,48200.0,44849.0,44849.0,SL,-3.701328332384013,-105.53693559377305
2022-04-02 15:00:00,2022-04-03 15:00:00,long,2,46364.5,47688.6,45040.4,46560.8,timeout,0.32338427029301064,11.430792898796925
2022-04-04 00:15:00,2022-04-05 00:15:00,long,2,45970.1,47448.0,44492.2,46558.3,timeout,1.1795273449481387,37.21774604665423
2022-04-05 13:00:00,2022-04-05 23:45:00,long,2,46420.6,47448.0,45393.2,45393.2,SL,-2.313241535008168,-104.96805162728982
2022-04-08 08:45:00,2022-04-08 18:00:00,short,3,43684.4,42685.0,44683.8,42685.0,TP,2.187773209658371,95.21416330010133
2022-04-09 17:30:00,2022-04-10 17:15:00,short,2,42554.0,42074.0,43034.0,43034.0,SL,-1.2279785684072002,-104.87051274401794
2022-04-13 13:45:00,2022-04-14 13:45:00,short,3,40496.4,39136.7,41856.100000000006,40586.2,timeout,-0.32174810600447357,-9.661221650000078
2022-04-15 07:45:00,2022-04-16 07:45:00,short,2,40225.6,39136.7,41314.5,40376.0,timeout,-0.4738912533312156,-17.5114952740928
2022-04-16 15:00:00,2022-04-17 15:00:00,short,2,40159.6,39522.0,40797.2,40314.7,timeout,-0.486209025986311,-29.832328879022448
2022-04-18 17:00:00,2022-04-18 18:15:00,short,3,40129.8,39136.7,41122.90000000001,41122.90000000001,SL,-2.574719535108587,-103.25175715854662
2022-04-19 11:45:00,2022-04-20 11:45:00,short,3,40661.5,38465.7,42857.3,42070.8,timeout,-3.565932147117059,-66.27163577838014
2022-04-23 16:00:00,2022-04-24 16:00:00,short,3,39912.8,39133.0,40692.600000000006,39621.2,timeout,0.6305926920687244,31.182234769649945
2022-04-25 18:45:00,2022-04-26 16:00:00,short,2,39865.2,38465.7,41264.7,38465.7,TP,3.410580656813462,96.22557754261656
2022-04-27 08:00:00,2022-04-28 08:00:00,short,2,39053.8,37671.8,40435.8,39497.4,timeout,-1.2358689807393866,-34.92589830094582
2022-04-28 08:45:00,2022-04-29 08:45:00,short,2,39604.0,37671.8,41536.2,39401.4,timeout,0.41156448843550786,8.47145501318831
2022-05-02 13:30:00,2022-05-03 13:30:00,short,2,38897.9,37350.0,40445.8,38294.9,timeout,1.4502122222536433,36.46193891293005
2022-05-04 07:45:00,2022-05-04 19:00:00,short,2,38673.1,37350.0,39996.2,39996.2,SL,-3.521241121089332,-102.93067630855175
2022-05-10 06:15:00,2022-05-11 06:15:00,short,2,32434.9,30003.6,34866.200000000004,31319.0,timeout,3.3404299072912242,44.81268562811508
2022-05-11 10:00:00,2022-05-11 12:45:00,short,2,32036.9,29701.4,34372.4,29701.4,TP,7.1900311827923415,99.57956231432249
2022-05-13 02:15:00,2022-05-14 02:15:00,short,2,30002.3,26631.0,33373.6,29679.0,timeout,0.9775840518893526,8.91156791818495
2022-05-14 22:45:00,2022-05-15 22:45:00,short,2,30223.3,26631.0,33815.6,31087.8,timeout,-2.960375935122902,-25.547157859421677
2022-05-17 08:30:00,2022-05-18 08:30:00,short,2,30687.9,28602.3,32773.5,29772.3,timeout,2.88358636465839,43.143604914323376
2022-05-19 12:15:00,2022-05-19 15:30:00,short,2,29538.8,28629.6,30448.0,30448.0,SL,-3.17798556474874,-103.61037217462146
2022-05-21 07:30:00,2022-05-22 07:30:00,short,2,29487.6,28629.6,30345.6,29381.3,timeout,0.26049051126574996,8.877843181256347
2022-05-22 08:45:00,2022-05-22 22:15:00,short,2,29541.8,28670.5,30413.1,30413.1,SL,-3.0493802002586143,-102.66304688468782
2022-05-23 14:00:00,2022-05-23 19:00:00,long,2,30114.7,30658.0,29571.4,29571.4,SL,-1.9041023154804775,-101.63641641584093
2022-05-24 15:45:00,2022-05-25 02:15:00,short,2,29373.9,28840.7,29907.100000000002,29907.100000000002,SL,-1.9152169102502588,-100.62005225168254
2022-05-25 18:00:00,2022-05-26 13:15:00,short,2,29818.8,28637.6,31000.0,28637.6,TP,3.861259339745398,94.70828705594737
2022-05-27 12:45:00,2022-05-28 12:45:00,short,2,29242.5,27952.1,30532.9,28970.1,timeout,0.8315209027955937,18.529370988682764
2022-05-28 13:15:00,2022-05-29 13:15:00,short,3,29085.2,27952.1,30218.300000000003,29364.0,timeout,-1.0585631180119075,-26.689612509564252
2022-05-31 13:30:00,2022-05-31 16:30:00,long,3,31366.9,32307.6,30426.200000000004,32307.6,TP,2.899021261265847,93.99474729699779
